catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,gnu_canonical,iconvex,sources,source_ids,source_urls,statuses,descriptions,record_count,implementation_disposition
ENC-1191,LMBCS-6,Lotus Multi-Byte Character Set optimization group 6,stateful_character_encoding,high,no,,yes,supplement,supplement:LMBCS-6,https://github.com/unicode-org/icu/blob/release-78-3/icu4c/source/common/ucnv_lmb.cpp,unadvertised_executable_icu_converter,ICU's executable but unadvertised LMBCS optimization-group 6 converter.,1,implemented
ENC-1192,LMBCS-8,Lotus Multi-Byte Character Set optimization group 8,stateful_character_encoding,high,no,,yes,supplement,supplement:LMBCS-8,https://github.com/unicode-org/icu/blob/release-78-3/icu4c/source/common/ucnv_lmb.cpp,unadvertised_executable_icu_converter,ICU's executable but unadvertised LMBCS optimization-group 8 converter.,1,implemented
ENC-1193,Lotus International Character Set,LICS | LOTUS-INTERNATIONAL-CHARACTER-SET,single_byte_character_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q28454447 | wikipedia:pageid 52433665 | supplement:Lotus International Character Set,https://www.wikidata.org/wiki/Q28454447 | https://en.wikipedia.org/wiki/Lotus_International_Character_Set | https://www.retroisle.com/others/hp95lx/OriginalDocs/95LX_UsersGuide_F1000-90001_826pages_Jun91.pdf,primary_vendor_manual_exact_mapping,"character set used by the Lotus 1-2-3 spreadsheet 2.x for DOS | Complete June 1991 HP 95LX User's Guide Appendix F LICS profile; the Xerox May 1988 https://bitsavers.org/pdf/xerox/viewpoint/VP_2.0/610E12320_File_Conversion_Reference_Volume_10_May88.pdf independently agrees on every shared assignment but omits four later HP assignments, so the earlier incomplete profile is not equivalent and is not merged.",3,implemented
ENC-1194,Lotus Multi-Byte Character Set,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q28454421 | wikipedia:pageid 52386027,https://www.wikidata.org/wiki/Q28454421 | https://en.wikipedia.org/wiki/Lotus_Multi-Byte_Character_Set,,character encoding system,2,encoding_family
ENC-1195,LST 1564,LIETUVYBE-52A97895-LST-1564-2000-STRICT-BLANKS,source_qualified_sequence_single_byte_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 64278714 | supplement:LST 1564,https://en.wikipedia.org/wiki/LST_1564 | https://github.com/lietuvybe/standards/tree/52a97895aad2ba40e93a1da28a63c964ad63b9eb,pinned_cc_by_source_mapping_exact,Exact commit-qualified lietuvybe snapshot with blank standard cells retained as invalid; the unavailable /P:2012 correction prevents an unqualified official-standard claim.,2,implemented
ENC-1196,LST 1590-2,LIETUVYBE-52A97895-LST-1590-2-2000-STRICT-BLANKS,source_qualified_sequence_single_byte_encoding | wikidata_characterencoding,high,no,,yes,wikidata | supplement,wikidata:Q85753200 | supplement:LST 1590-2,https://www.wikidata.org/wiki/Q85753200 | https://github.com/lietuvybe/standards/tree/52a97895aad2ba40e93a1da28a63c964ad63b9eb,pinned_cc_by_source_mapping_exact,Exact commit-qualified lietuvybe snapshot with blank standard cells retained as invalid; the unavailable /P:2012 correction prevents an unqualified official-standard claim.,2,implemented
ENC-1197,LST 1590-4,LIETUVYBE-52A97895-LST-1590-4-2000-STRICT-BLANKS,source_qualified_sequence_single_byte_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q96386571 | wikipedia:pageid 64278890 | supplement:LST 1590-4,https://www.wikidata.org/wiki/Q96386571 | https://en.wikipedia.org/wiki/LST_1590-4 | https://github.com/lietuvybe/standards/tree/52a97895aad2ba40e93a1da28a63c964ad63b9eb,pinned_cc_by_source_mapping_exact,Computer character set | Exact commit-qualified lietuvybe snapshot with blank standard cells retained as invalid; the unavailable /P:2012 correction prevents an unqualified official-standard claim.,3,implemented
ENC-1198,LY1 encoding,CTAN-LY1-TEXNANSI-1.1-AGL-4036A9CA | CTAN-TEXNANSI-1.1-AGL-4036A9CA,source_qualified_glyph_vector_unicode_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 54561103 | supplement:LY1 encoding,https://en.wikipedia.org/wiki/LY1_encoding | https://mirrors.ctan.org/fonts/psfonts/ly1.zip,pinned_lppl_vector_and_bsd_glyph_mapping_exact,"Exact TeX'n'ANSI 1.1 vector composed with Adobe Glyph List commit 4036a9ca; five .notdef positions and the internal-only cwm glyph remain invalid, and no generic LY1 or TEXNANSI alias is claimed.",2,implemented
ENC-1199,Mac OS Armenian,EVERTYPE-2001-MAC-ARMENIAN,source_qualified_single_byte_character_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 57121512 | supplement:Mac OS Armenian,https://en.wikipedia.org/wiki/Mac_OS_Armenian | https://www.evertype.com/standards/mappings/mac/ARMENIAN.TXT,pinned_source_mapping_exact,"Complete Evertype table version 1.00 dated 2001-11-10, exposed only under an explicit publisher/year-qualified identity.",2,implemented
ENC-1200,Mac OS Barents Cyrillic,EVERTYPE-2001-MAC-BARENTS-CYRILLIC,source_qualified_single_byte_character_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 57114428 | supplement:Mac OS Barents Cyrillic,https://en.wikipedia.org/wiki/Mac_OS_Barents_Cyrillic | https://www.evertype.com/standards/mappings/mac/BARENCYR.TXT,pinned_source_mapping_exact,Complete Evertype table version 1.00 dated 2001-11-10 with a documented lowest-byte inverse for its duplicate U+0304 mapping.,2,implemented
ENC-1201,Mac OS Celtic,MacCELTIC,unicode_mapping_table | wikidata_codedcharacterset | wikidata_extendedascii | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikidata | wikipedia,unicode_mappings:APPLE/CELTIC | wikidata:Q25025172 | wikipedia:pageid 50447142,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/CELTIC.TXT | https://www.wikidata.org/wiki/Q25025172 | https://en.wikipedia.org/wiki/Mac_OS_Celtic,mapping_archive,character encoding in Mac OS,4,implemented
ENC-1202,Mac OS Centeuro,MacCENTEURO,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/CENTEURO,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/CENTEURO.TXT,mapping_archive,,1,implemented
ENC-1203,Mac OS Chinsimp,Mac OS Chinese Simplified | MacCHINSIMP,unicode_mapping_table | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikipedia,unicode_mappings:APPLE/CHINSIMP | wikipedia:pageid 66154582,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/CHINSIMP.TXT | https://en.wikipedia.org/wiki/Mac_OS_Chinese_Simplified,mapping_archive,,2,implemented
ENC-1204,Mac OS Chintrad,MacCHINTRAD,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/CHINTRAD,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/CHINTRAD.TXT,mapping_archive,,1,implemented
ENC-1205,Mac OS Corpchar,MacCORPCHAR,unicode_character_registry_component,high,no,,no,unicode_mappings,unicode_mappings:APPLE/CORPCHAR,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/CORPCHAR.TXT,mapping_archive,,1,registry_component
ENC-1206,Mac OS Devanaga,MacDEVANAGA,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/DEVANAGA,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/DEVANAGA.TXT,mapping_archive,,1,implemented
ENC-1207,Mac OS Devanagari encoding,MacDevanagari,legacy_macintosh_encoding | wikidata_codedcharacterset | wikidata_extendedascii | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q40887846 | wikipedia:pageid 54554505 | supplement:Mac OS Devanagari encoding,https://www.wikidata.org/wiki/Q40887846 | https://en.wikipedia.org/wiki/Mac_OS_Devanagari_encoding | https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/DEVANAGA.TXT,vendor_mapping,digital text encoding | Apple's external Mac OS Devanagari to Unicode mapping.,4,implemented
ENC-1208,Mac OS Dingbats,MacDINGBATS,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/DINGBATS,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/DINGBATS.TXT,mapping_archive,,1,implemented
ENC-1209,Mac OS Farsi,MacFARSI,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/FARSI,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/FARSI.TXT,mapping_archive,,1,implemented
ENC-1210,Mac OS Gaelic,MacGAELIC,unicode_mapping_table | wikidata_codedcharacterset | wikidata_extendedascii | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikidata | wikipedia,unicode_mappings:APPLE/GAELIC | wikidata:Q30591617 | wikipedia:pageid 53170849,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/GAELIC.TXT | https://www.wikidata.org/wiki/Q30591617 | https://en.wikipedia.org/wiki/Mac_OS_Gaelic,mapping_archive,character encoding for the Irish Gaelic language,4,implemented
ENC-1211,Mac OS Georgian,EVERTYPE-2002-MAC-GEORGIAN,source_qualified_single_byte_character_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 57121892 | supplement:Mac OS Georgian,https://en.wikipedia.org/wiki/Mac_OS_Georgian | https://www.evertype.com/standards/mappings/mac/GEORGIAN.TXT,pinned_source_mapping_exact,"Complete Evertype table version 1.01 dated 2002-02-20, exposed only under an explicit publisher/year-qualified identity.",2,implemented
ENC-1212,Mac OS Gujarati,MacGUJARATI,unicode_mapping_table | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikipedia,unicode_mappings:APPLE/GUJARATI | wikipedia:pageid 63384990,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/GUJARATI.TXT | https://en.wikipedia.org/wiki/Mac_OS_Gujarati,mapping_archive,,2,implemented
ENC-1213,Mac OS Gurmukhi,MacGURMUKHI,unicode_mapping_table | wikidata_extendedascii | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikidata | wikipedia,unicode_mappings:APPLE/GURMUKHI | wikidata:Q96418859 | wikipedia:pageid 63385148,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/GURMUKHI.TXT | https://www.wikidata.org/wiki/Q96418859 | https://en.wikipedia.org/wiki/Mac_OS_Gurmukhi,mapping_archive,character set,3,implemented
ENC-1214,Mac OS Inuit,MacINUIT,unicode_mapping_table | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikipedia,unicode_mappings:APPLE/INUIT | wikipedia:pageid 57113711,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/INUIT.TXT | https://en.wikipedia.org/wiki/Mac_OS_Inuit,mapping_archive,,2,implemented
ENC-1215,Mac OS Japanese,MacJAPANESE,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/JAPANESE,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/JAPANESE.TXT,mapping_archive,,1,implemented
ENC-1216,Mac OS Keyboard,MacKEYBOARD,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/KEYBOARD,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/KEYBOARD.TXT,mapping_archive,,1,implemented
ENC-1217,Mac OS Keyboard encoding,MacKeyboard,legacy_macintosh_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q60768047 | wikipedia:pageid 59556947 | supplement:Mac OS Keyboard encoding,https://www.wikidata.org/wiki/Q60768047 | https://en.wikipedia.org/wiki/Mac_OS_Keyboard_encoding | https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/KEYBOARD.TXT,vendor_mapping,represent keyboard symbols | Apple's external Mac OS Keyboard to Unicode mapping.,3,implemented
ENC-1218,Mac OS Korean,MacKOREAN,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/KOREAN,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/KOREAN.TXT,mapping_archive,,1,implemented
ENC-1219,Mac OS Maltese/Esperanto encoding,EVERTYPE-2001-MAC-MALTESE-ESPERANTO,source_qualified_single_byte_character_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 53226506 | supplement:Mac OS Maltese/Esperanto encoding,https://en.wikipedia.org/wiki/Mac_OS_Maltese/Esperanto_encoding | https://www.evertype.com/standards/mappings/mac/MALTESE.TXT,pinned_source_mapping_exact,"Complete Evertype table version 1.00 dated 2001-11-10, exposed only under an explicit publisher/year-qualified identity.",2,implemented
ENC-1220,Mac OS Ogham,EVERTYPE-2001-MAC-OGHAM,source_qualified_single_byte_character_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 57114522 | supplement:Mac OS Ogham,https://en.wikipedia.org/wiki/Mac_OS_Ogham | https://www.evertype.com/standards/mappings/mac/OGHAM.TXT,pinned_source_mapping_exact,Complete Evertype table version 1.00 dated 2001-11-10 with all unassigned octets retained as invalid.,2,implemented
ENC-1221,Mac OS Romanian,Mac OS Romanian encoding | MacROMANIAN | MacRomanian encoding,unicode_mapping_table | wikidata_codedcharacterset | wikidata_extendedascii | wikipedia_character_set_page,high,no,,yes,unicode_mappings | wikidata | wikipedia,unicode_mappings:APPLE/ROMANIAN | wikidata:Q18154584 | wikipedia:pageid 43717830,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/ROMANIAN.TXT | https://www.wikidata.org/wiki/Q18154584 | https://en.wikipedia.org/wiki/Mac_OS_Romanian_encoding,mapping_archive,character encoding,4,implemented
ENC-1222,Mac OS Symbol,MacSYMBOL,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:APPLE/SYMBOL,https://www.unicode.org/Public/MAPPINGS/VENDORS/APPLE/SYMBOL.TXT,mapping_archive,,1,implemented
ENC-1223,Mac OS Sámi,MAC-SAMI,legacy_macintosh_encoding | wikidata_extendedascii | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q30591942 | wikipedia:pageid 53205070 | supplement:Mac OS Sámi,https://www.wikidata.org/wiki/Q30591942 | https://en.wikipedia.org/wiki/Mac_OS_S%C3%A1mi | https://sourceware.org/git/?p=glibc.git;a=blob;f=localedata/charmaps/MAC-SAMI,upstream_charmap,Apple computer text character encoding | glibc's complete Mac Sámi charmap.,3,implemented
ENC-1224,Mac OS Turkic Cyrillic,EVERTYPE-2002-MAC-TURKIC-CYRILLIC,source_qualified_single_byte_character_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 57114157 | supplement:Mac OS Turkic Cyrillic,https://en.wikipedia.org/wiki/Mac_OS_Turkic_Cyrillic | https://www.evertype.com/standards/mappings/mac/TURKCYR.TXT,pinned_source_mapping_exact,"Complete Evertype table version 1.01 dated 2002-02-20, exposed only under an explicit publisher/year-qualified identity.",2,implemented
ENC-1225,mac-farsi,,python_codec,medium,no,,yes,python,python:mac_farsi,https://docs.python.org/3/library/codecs.html#standard-encodings,,,1,implemented
ENC-1226,MAC-IS,MACIS,glibc_gconv_codec,high,no,,yes,glibc,glibc:MAC-IS,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html,glibc_current_source,,1,implemented
ENC-1227,mac-romanian,,python_codec,medium,no,,yes,python,python:mac_romanian,https://docs.python.org/3/library/codecs.html#standard-encodings,,,1,implemented
ENC-1228,MAC-SAMI,,glibc_gconv_codec,high,no,,yes,glibc,glibc:MAC-SAMI,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html,glibc_current_source,,1,implemented
ENC-1232,Macedonian Cyrillic Alphabet 7/13 3.459,ISO-IR-147,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-147,https://itscj.ipsj.or.jp/ir/147.pdf,registered_historical,Macedonian Cyrillic Alphabet 7/13 3.459,1,implemented
ENC-1233,MacEsperanto encoding,MAC-ESPERANTO | MACESPERANTO | MACOS-ESPERANTO | MACOS_ESPERANTO,single_byte_character_encoding | wikidata_codedcharacterset | wikidata_extendedascii,high,no,,yes,wikidata | supplement,wikidata:Q30592105 | supplement:MacEsperanto encoding,https://www.wikidata.org/wiki/Q30592105 | https://www.evertype.com/standards/eo/eo-table.html,primary_source_exact_mapping,Apple computer text character encoding | Complete MacOS Esperanto Table version: 0.3 mapping from Michael Everson's eo-table.html; all 256 octets are unique after the explicit Unicode-identity C0/DEL text transport policy.,3,implemented
ENC-1238,Macintosh Font X encoding,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 67807842,https://en.wikipedia.org/wiki/Macintosh_Font_X_encoding,,,1,research_candidate
ENC-1239,MACINTOSH-LATIN,Macintosh Latin encoding,vendor_8bit_set | wikidata_characterencoding | wikipedia_character_set_page,medium,no,,yes,kermit | wikidata | wikipedia,kermit:MACINTOSH-LATIN | wikidata:Q30592409 | wikipedia:pageid 53256237,https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q30592409 | https://en.wikipedia.org/wiki/Macintosh_Latin_encoding,legacy_implementation,Similar to Icelandic Quickdraw | character encoding,3,implemented
ENC-1240,MacJapanese,,wikidata_extendedascii | wikidata_variablewidthcharacterencoding | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q11232611 | wikipedia:pageid 24941690,https://www.wikidata.org/wiki/Q11232611 | https://en.wikipedia.org/wiki/MacJapanese,,,3,implemented
ENC-1241,MacKorean,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 66154563,https://en.wikipedia.org/wiki/MacKorean,,,1,implemented
ENC-1242,macos-33-10.5,MacSymbol | x-mac-symbol | x-MacSymbol,icu_converter,high,no,,yes,icu,icu:macos-33-10.5,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1243,macos-34-10.2,MacDingbat | x-mac-dingbat | x-MacDingbat,icu_converter,high,no,,yes,icu,icu:macos-34-10.2,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1244,macos-35-10.2,mactr | windows-10081 | x-mac-turkish | x-MacTurkish,icu_converter,high,no,,yes,icu,icu:macos-35-10.2,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1245,macos-6_2-10.4,macgr | windows-10006 | x-mac-greek | x-MacGreek,icu_converter,high,no,,yes,icu,icu:macos-6_2-10.4,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1250,Main code page (Russian),,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 56493039,https://en.wikipedia.org/wiki/Main_code_page_%28Russian%29,,,1,research_candidate
ENC-1251,MAKSCII,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 50735772,https://en.wikipedia.org/wiki/MAKSCII,,,1,research_candidate
ENC-1252,MARC-8,MARC8,historical_information_system_encoding | library_bibliographic_encoding | wikipedia_character_set_page,high,no,,yes,wikipedia_historical | wikipedia | supplement,wikipedia_historical:MARC-8 | wikipedia:pageid 24870820 | supplement:MARC-8,https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/MARC-8 | https://www.loc.gov/marc/specifications/speccharmarc8.html,historical_inventory | official_specification,Introduced 1968; width 7 bits; Library computer systems | Library of Congress MARC 21 legacy encoding environment.,3,implemented
ENC-1253,Marlett,,wikidata_dingbattypeface,medium,no,,no,wikidata,wikidata:Q6771774,https://www.wikidata.org/wiki/Q6771774,,Windows icon font,1,font_identity
ENC-1254,Matsushita JR series,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 29496347,https://en.wikipedia.org/wiki/Matsushita_JR_series,,,1,research_candidate
ENC-1255,Mattel Aquarius,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 268943,https://en.wikipedia.org/wiki/Mattel_Aquarius,,,1,research_candidate
ENC-1256,Mattel Aquarius character set,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q48743939,https://www.wikidata.org/wiki/Q48743939,,character set,1,codec_gap
ENC-1257,MAZOVIA,Mazovia encoding,vendor_8bit_set | wikidata_characterencoding | wikipedia_character_set_page,medium,no,,yes,kermit | wikidata | wikipedia,kermit:MAZOVIA | wikidata:Q6798643 | wikipedia:pageid 1451189,https://www.kermitproject.org/k95charsets.html | https://www.wikidata.org/wiki/Q6798643 | https://en.wikipedia.org/wiki/Mazovia_encoding,legacy_implementation,Polish PC code page | encoding used under DOS to represent Polish texts,3,implemented
ENC-1258,mbcs,ansi | dbcs,python_codec,medium,no,,no,python,python:mbcs,https://docs.python.org/3/library/codecs.html#standard-encodings,,,1,platform_adapter
ENC-1259,Microsoft Standard Japanese Character Set,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q11339579,https://www.wikidata.org/wiki/Q11339579,,Japanese character set,1,repertoire_profile
ENC-1260,Microsoft-Publishing,csMicrosoftPublishing,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2023,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,"PCL 5 Comparison Guide, Hewlett-Packard, HP part number 5961-0510, October 1992 PCL Symbol Set id: 6J",1,implemented
ENC-1261,MIK,MIK code page,glibc_gconv_codec | wikidata_codepage,high,no,,yes,glibc | wikidata,glibc:MIK | wikidata:Q3655919,https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.wikidata.org/wiki/Q3655919,glibc_current_source,Bulgarian character code set used with DOS,2,implemented
ENC-1262,MIK (character set),,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 4144007,https://en.wikipedia.org/wiki/MIK_%28character_set%29,,,1,implemented
ENC-1263,MNEM,csMnem,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2081,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,"[RFC1345], also known as ""mnemonic+ascii+8200""",1,implemented
ENC-1264,MNEMONIC,csMnemonic,iana_registered_charset,high,no,,yes,iana,iana:MIBenum 2080,https://www.iana.org/assignments/character-sets/character-sets.xhtml,,"[RFC1345], also known as ""mnemonic+ascii+38""",1,implemented
ENC-1265,Modified HP Roman-8,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 51292914,https://en.wikipedia.org/wiki/Modified_HP_Roman-8,,,1,research_candidate
ENC-1266,Modified UTF-8,Java Modified UTF-8 | MUTF-8,unicode_compatibility_encoding | wikipedia_character_set_page,medium,no,,yes,wikipedia | supplement,wikipedia:pageid 27643973 | supplement:Modified UTF-8,https://en.wikipedia.org/wiki/Modified_UTF-8 | https://docs.oracle.com/javase/8/docs/api/java/io/DataInput.html#modified-utf-8,vendor_specification,Java data-stream variant of UTF-8/CESU-8.,2,implemented
ENC-1267,Moji Joho Kiban Ideographs,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q65229515,https://www.wikidata.org/wiki/Q65229515,,coded character set,1,repertoire_profile
ENC-1268,Mojikyō,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q830907 | wikipedia:pageid 1601755,https://www.wikidata.org/wiki/Q830907 | https://en.wikipedia.org/wiki/Mojiky%C5%8D,,"Very large character set (174,975 characters+) and a font containing each character in the set",2,codec_gap
ENC-1269,Morse code,,historical_information_system_encoding | wikidata_characterencoding,medium,no,,yes,wikidata | wikipedia_historical,wikidata:Q79897 | wikipedia_historical:Morse code,https://www.wikidata.org/wiki/Q79897 | https://en.wikipedia.org/wiki/List_of_information_system_character_sets,historical_inventory,"communication code with signals representing letters, punctuation marks and numbers | Introduced c. 1837–1840; width varies; Electrical telegraphs",2,implemented
ENC-1270,Mosaic-1 Set of Data Syntax I of CCITT Rec. T.101,ISO-IR-137,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-137,https://itscj.ipsj.or.jp/ir/137.pdf,registered_historical,Mosaic-1 Set of Data Syntax I of CCITT Rec. T.101,1,implemented
ENC-1271,MouseText,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 9853359,https://en.wikipedia.org/wiki/MouseText,,,1,research_candidate
ENC-1272,MSX character set,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q37823351 | wikipedia:pageid 54622638,https://www.wikidata.org/wiki/Q37823351 | https://en.wikipedia.org/wiki/MSX_character_set,,character set developed by Microsoft,2,implemented
ENC-1273,MSZ_7795.3,csISO86Hungarian | hu | iso-ir-86 | ISO646-HU,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 62 | glibc:MSZ_7795.3 | rfc1345:MSZ_7795.3,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1275,Murray code,,historical_information_system_encoding | telegraph_code,medium,no,,no,wikipedia_historical | supplement,wikipedia_historical:Murray code | supplement:Murray code,https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://en.wikipedia.org/wiki/Baudot_code,historical | historical_inventory,"Introduced 1901; width 5 bits; Machine run telegraph operation using punched paper, moved optimization from minimal operator fatigue to minimal machinery wear | Five-bit telegraph code derived from, but not identical to, Baudot code.",2,codec_gap
ENC-1276,MUTF-8,,wikipedia_character_set_page,candidate,no,,yes,wikipedia,wikipedia:pageid 50866213,https://en.wikipedia.org/wiki/MUTF-8,,,1,implemented
ENC-1277,National Replacement Character Set,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 13246836,https://en.wikipedia.org/wiki/National_Replacement_Character_Set,,,1,research_candidate
ENC-1278,"NATS, Primary Set for Denmark and Norway",ISO-IR-9-1,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-9-1,https://itscj.ipsj.or.jp/ir/009-1.pdf,registered_historical,"NATS, Primary Set for Denmark and Norway",1,implemented
ENC-1279,"NATS, Primary Set for Finland and Sweden",ISO-IR-8-1,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-8-1,https://itscj.ipsj.or.jp/ir/008-1.pdf,registered_historical,"NATS, Primary Set for Finland and Sweden",1,implemented
ENC-1280,"NATS, Secondary Set for Denmark and Norway",ISO-IR-9-2,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-9-2,https://itscj.ipsj.or.jp/ir/009-2.pdf,registered_historical,"NATS, Secondary Set for Denmark and Norway",1,implemented
ENC-1281,"NATS, Secondary Set for Finland and Sweden",ISO-IR-8-2,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-8-2,https://itscj.ipsj.or.jp/ir/008-2.pdf,registered_historical,"NATS, Secondary Set for Finland and Sweden",1,implemented
