catalog_id,name,aliases,kinds,confidence,gnu_libiconv_1_19,gnu_canonical,iconvex,sources,source_ids,source_urls,statuses,descriptions,record_count,implementation_disposition
ENC-1364,SJ/T 11239–2001,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q55683074,https://www.wikidata.org/wiki/Q55683074,,,1,codec_gap
ENC-1365,SLOSCII,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 50735775,https://en.wikipedia.org/wiki/SLOSCII,,,1,research_candidate
ENC-1366,SNI-BRACKETS,,terminal_glyph_set,medium,no,,yes,kermit,kermit:SNI-BRACKETS,https://www.kermitproject.org/k95charsets.html,legacy_implementation,Siemens Nixdorf Brackets,1,implemented
ENC-1367,SNI-EURO,,vendor_8bit_set,medium,no,,yes,kermit,kermit:SNI-EURO,https://www.kermitproject.org/k95charsets.html,legacy_implementation,Siemens Nixdorf European,1,implemented
ENC-1368,SNI-FACET,,terminal_glyph_set,medium,no,,yes,kermit,kermit:SNI-FACET,https://www.kermitproject.org/k95charsets.html,legacy_implementation,Siemens Nixdorf Facet,1,implemented
ENC-1369,SNI-IBM,,terminal_glyph_set,medium,no,,yes,kermit,kermit:SNI-IBM,https://www.kermitproject.org/k95charsets.html,legacy_implementation,Siemens Nixdorf Code Page characters,1,implemented
ENC-1370,SoftBank emoji,,wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q17223644,https://www.wikidata.org/wiki/Q17223644,,,1,codec_gap
ENC-1371,solaris-zh_TW_big5-2.7,Big5_Solaris | x-Big5-Solaris,icu_converter,high,no,,yes,icu,icu:solaris-zh_TW_big5-2.7,https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,,,1,implemented
ENC-1372,SRPSCII,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 50735774,https://en.wikipedia.org/wiki/SRPSCII,,,1,research_candidate
ENC-1373,Stanford Extended ASCII,RFC698-SU-AI-STANFORD-1975-FORMAT-EFFECTOR | RFC698-SU-AI-STANFORD-1975-HIDDEN-GRAPHICS | STANFORD-EXTENDED-ASCII-RFC698-FORMAT-EFFECTOR | STANFORD-EXTENDED-ASCII-RFC698-HIDDEN-GRAPHICS,source_qualified_seven_bit_graphic_profiles | wikipedia_character_set_page,high,no,,yes,wikipedia | supplement,wikipedia:pageid 53257205 | supplement:Stanford Extended ASCII,https://en.wikipedia.org/wiki/Stanford_Extended_ASCII | https://www.rfc-editor.org/rfc/rfc698.txt,standards_track_rfc_exact_mapping_profiles,"Both complete 128-position SU-AI graphic interpretations from RFC 698 section 6. The separate nine-bit CONTROL/META Telnet option remains a protocol adapter, and no generic runtime alias is claimed.",2,implemented
ENC-1374,"Supplementary set for Latin Alphabets No.1, No.2 and No.5",ISO-IR-154,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-154,https://itscj.ipsj.or.jp/ir/154.pdf,registered_historical,"Supplementary set for Latin Alphabets No.1, No.2 and No.5",1,implemented
ENC-1375,Supplementary set for Latin-1 alternative with EURO SIGN,ISO-IR-204,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-204,https://itscj.ipsj.or.jp/ir/204.pdf,registered_historical,Supplementary set for Latin-1 alternative with EURO SIGN,1,implemented
ENC-1376,Supplementary set for Latin-4 alternative with EURO SIGN,ISO-IR-205,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-205,https://itscj.ipsj.or.jp/ir/205.pdf,registered_historical,Supplementary set for Latin-4 alternative with EURO SIGN,1,implemented
ENC-1377,Supplementary set for Latin-7 alternative with EURO SIGN,ISO-IR-206,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-206,https://itscj.ipsj.or.jp/ir/206.pdf,registered_historical,Supplementary set for Latin-7 alternative with EURO SIGN,1,implemented
ENC-1378,Supplementary Set for Use with Registration No.2,ISO-IR-90,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-90,https://itscj.ipsj.or.jp/ir/090.pdf,registered_historical,Supplementary Set for Use with Registration No.2,1,implemented
ENC-1379,"Supplementary Set for Videotex, CCITT",ISO-IR-70,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-70,https://itscj.ipsj.or.jp/ir/070.pdf,registered_historical,"Supplementary Set for Videotex, CCITT",1,implemented
ENC-1380,Supplementary Set ISO/IEC 6937 : 1992,ISO-IR-156,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-156,https://itscj.ipsj.or.jp/ir/156.pdf,registered_historical,Supplementary Set ISO/IEC 6937 : 1992,1,implemented
ENC-1381,"Supplementary Set of graphic Characters for CCITT Rec. T.101, Data Syntax III",ISO-IR-128,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-128,https://itscj.ipsj.or.jp/ir/128.pdf,registered_historical,"Supplementary Set of graphic Characters for CCITT Rec. T.101, Data Syntax III",1,implemented
ENC-1382,Supplementary Set of Graphic Characters for Videotex and Teletext ANSI and Teletext ANSI and CSA (Withdrawn in November 1986),ISO-IR-99,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-99,https://itscj.ipsj.or.jp/ir/099.pdf,registered_historical,Supplementary Set of Graphic Characters for Videotex and Teletext ANSI and Teletext ANSI and CSA (Withdrawn in November 1986),1,implemented
ENC-1383,Supplementary Set of Latin Alphabetic and non-Alphabetic Graphic Characters,ISO-IR-142,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-142,https://itscj.ipsj.or.jp/ir/142.pdf,registered_historical,Supplementary Set of Latin Alphabetic and non-Alphabetic Graphic Characters,1,implemented
ENC-1384,"Supplementary Set of Mosaic Characters for CCITT Rec. 101, Data Syntax III",ISO-IR-129,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-129,https://itscj.ipsj.or.jp/ir/129.pdf,registered_historical,"Supplementary Set of Mosaic Characters for CCITT Rec. 101, Data Syntax III",1,implemented
ENC-1385,SWEDISH,,national_replacement_set,medium,no,,yes,kermit,kermit:SWEDISH,https://www.kermitproject.org/k95charsets.html,legacy_implementation,ISO 646 Swedish Version,1,implemented
ENC-1386,Swedish ASCII,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q49101509,https://www.wikidata.org/wiki/Q49101509,,7-bit character code used for Swedish texts,1,encoding_family
ENC-1387,SWISS,,national_replacement_set,medium,no,,yes,kermit,kermit:SWISS,https://www.kermitproject.org/k95charsets.html,legacy_implementation,Switzerland NRC,1,implemented
ENC-1388,Symbol,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q187829,https://www.wikidata.org/wiki/Q187829,,typeface for Greek and mathematical symbols,1,font_identity
ENC-1389,"Syntax of the North American Videotex/Teletex Presentation Level Protocol (NAPLPS), CSA T 500-1983",ISO-IR-108,iso_ir_coding_system,high,no,,no,iso_ir,iso_ir:ISO-IR-108,https://itscj.ipsj.or.jp/ir/108.pdf,registered_historical,"Syntax of the North American Videotex/Teletex Presentation Level Protocol (NAPLPS), CSA T 500-1983",1,non_text_coding_system
ENC-1390,T.101-G2,csISO128T101G2 | iso-ir-128,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 83 | rfc1345:T.101-G2,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1391,T.50 (standard),,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 1009486,https://en.wikipedia.org/wiki/T.50_%28standard%29,,,1,research_candidate
ENC-1392,T.61-7bit,csISO102T617bit | iso-ir-102,iana_registered_charset | rfc1345_charset,high,no,,yes,iana | rfc1345,iana:MIBenum 75 | rfc1345:T.61-7bit,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.rfc-editor.org/rfc/rfc1345.html,historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",2,implemented
ENC-1393,T.61-8bit,csISO103T618bit | iso-ir-103 | T.61 | T.618BIT,glibc_gconv_codec | iana_registered_charset | rfc1345_charset,high,no,,yes,iana | glibc | rfc1345,iana:MIBenum 76 | glibc:T.61-8BIT | rfc1345:T.61-8bit,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://www.rfc-editor.org/rfc/rfc1345.html,glibc_current_source | historical_registry,"[ISO-IR: International Register of Escape Sequences] Note: The current registration authority is IPSJ/ITSCJ, Japan.",3,implemented
ENC-1394,Tamil All Character Encoding,TACE16 | TACE16-APPENDIX-D-2010-BE | TACE16-APPENDIX-D-2010-LE | TAMILVU-TACE16-APPENDIX-D-2010-16BE | TAMILVU-TACE16-APPENDIX-D-2010-16LE,source_qualified_sixteen_bit_sequence_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q15631296 | wikipedia:pageid 41675931 | wikipedia:pageid 41675869 | supplement:Tamil All Character Encoding,https://www.wikidata.org/wiki/Q15631296 | https://en.wikipedia.org/wiki/TACE16 | https://en.wikipedia.org/wiki/Tamil_All_Character_Encoding | https://www.tamilvu.org/coresite/download/final_report.pdf,primary_government_report_exact_mapping_explicit_endian_transports,"16-bit character encoding scheme for Tamil, not compliant with the Unicode Standard | Exact 380-unit Appendix D mapping from the 2010 Tamil Virtual University report. The 360 declared Unicode equivalents and 20 source PUA identities are exposed through explicit zero-BOM 16BE and 16LE transports because the report defines no byte order; TACE16 is retained only as a catalog concept alias, not a bare runtime codec identity.",4,implemented
ENC-1395,Tamil Script Code for Information Interchange,TSCII | TSCII-1.7,legacy_tamil_encoding | wikidata_characterencoding | wikipedia_character_set_page,high,no,,yes,wikidata | wikipedia | supplement,wikidata:Q1414579 | wikipedia:pageid 794086 | supplement:Tamil Script Code for Information Interchange,https://www.wikidata.org/wiki/Q1414579 | https://en.wikipedia.org/wiki/Tamil_Script_Code_for_Information_Interchange | https://sourceware.org/git/?p=glibc.git;a=blob;f=localedata/charmaps/TSCII,upstream_charmap,"8-bit character encoding | Complete glibc TSCII 1.7 charmap, including sequence mappings.",3,implemented
ENC-1396,tap code,GTA-31-70-001-TAP-CODE-PAIR-VALUES | POW-TAP-CODE-5X5-PAIR-VALUES | US-ARMY-GTA-31-70-001-TAP-CODE-PAIR-VALUES | US-ARMY-POW-TAP-CODE-PAIR-VALUES,human_signaling_pair_value_encoding | wikidata_characterencoding,high,no,,yes,wikidata | supplement,wikidata:Q7684384 | supplement:tap code,https://www.wikidata.org/wiki/Q7684384 | https://rdl.train.army.mil/catalog-ws/view/100.ATSC/B18B36F6-2596-43BA-B50A-EFC562032BA9-1300757028781/gta31_70_001.pdf,primary_government_publication_exact_profile,"encoding for text messages | Exact January 2015 U.S. Army GTA 31-70-001 fixed 25-letter word matrix serialized as Iconvex numeric pair values, independently cross-checked against Naval History's https://www.history.navy.mil/content/dam/nhhc/research/publications/Publication-PDF/BattleBehindBars.pdf; the project transport is not physical U.S. Army wire bytes, spaces, numbers, and alternate matrices remain excluded, and the runtime does not claim generic TAP-CODE identity.",2,implemented
ENC-1397,TCVN,TCVN-5712 | TCVN5712-1 | TCVN5712-1:1993,glibc_gconv_codec | gnu_fixed_codec,high,yes,TCVN,yes,gnu_libiconv | glibc,gnu_libiconv:tcvn | glibc:TCVN5712-1,https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html,fixed_codec | glibc_current_source,,2,implemented
ENC-1398,TDS565,ISO-IR-230 | Turkmen Alphabet,gnu_fixed_codec | iso_ir_coded_character_set,high,yes,TDS565,yes,gnu_libiconv | iso_ir,gnu_libiconv:tds565 | iso_ir:ISO-IR-230,https://www.gnu.org/software/libiconv/ | https://itscj.ipsj.or.jp/ir/230.pdf,fixed_codec | registered_historical,Turkmen Alphabet,2,implemented
ENC-1399,Technical Character Set No.1: IEC Publication 1289,ISO-IR-181,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-181,https://itscj.ipsj.or.jp/ir/181.pdf,registered_historical,Technical Character Set No.1: IEC Publication 1289,1,implemented
ENC-1400,Technical Set,ISO-IR-143,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-143,https://itscj.ipsj.or.jp/ir/143.pdf,registered_historical,Technical Set,1,implemented
ENC-1401,Telephony BCD,TBCD,telecom_digit_encoding,high,no,,yes,supplement,supplement:Telephony BCD,https://www.etsi.org/deliver/etsi_ts/129000_129099/129002/,official_specification_adjacent,Semi-octet digit representation used in 3GPP signalling.,1,implemented
ENC-1402,Teletex Primary Set of Graphic Characters CCITT Rec. T.61,ISO-IR-102,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-102,https://itscj.ipsj.or.jp/ir/102.pdf,registered_historical,Teletex Primary Set of Graphic Characters CCITT Rec. T.61,1,implemented
ENC-1403,Teletex Supplementary Set of Graphic characters CCITT Rec. T.61,ISO-IR-103,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-103,https://itscj.ipsj.or.jp/ir/103.pdf,registered_historical,Teletex Supplementary Set of Graphic characters CCITT Rec. T.61,1,implemented
ENC-1404,Teletext,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q22937538,https://www.wikidata.org/wiki/Q22937538,,character set for Viewdata,1,encoding_family
ENC-1405,Teletext character set,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 58602386,https://en.wikipedia.org/wiki/Teletext_character_set,,,1,encoding_family
ENC-1406,The Unicode® Standard,,wikidata_characterencoding | wikidata_codedcharacterset,medium,no,,no,wikidata,wikidata:Q8819,https://www.wikidata.org/wiki/Q8819,,"computing industry standard for the consistent encoding, representation and handling of text expressed in most of the world's writing systems",2,encoding_family
ENC-1407,Third supplementary set of Mosaic Characters/ Videotex and Facsimile,ISO-IR-173,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-173,https://itscj.ipsj.or.jp/ir/173.pdf,registered_historical,Third supplementary set of Mosaic Characters/ Videotex and Facsimile,1,implemented
ENC-1408,Thomson EF9345,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 67921294,https://en.wikipedia.org/wiki/Thomson_EF9345,,,1,research_candidate
ENC-1409,TI calculator character sets,,wikidata_codedcharacterset | wikipedia_character_set_page,medium,no,,no,wikidata | wikipedia,wikidata:Q17082293 | wikipedia:pageid 23235262,https://www.wikidata.org/wiki/Q17082293 | https://en.wikipedia.org/wiki/TI_calculator_character_sets,,digital text encoding,2,encoding_family
ENC-1410,TI-83 Plus character set,TI-83-PLUS-LARGE | TI-83-PLUS-LARGE-LOSSLESS-VPUA | TI-83-PLUS-LARGE-RAW-VPUA | TI-83-PLUS-SMALL | TI-83-PLUS-SMALL-LOSSLESS-VPUA | TI-83-PLUS-SMALL-RAW-VPUA,calculator_character_encoding,high,no,,yes,supplement,supplement:TI-83 Plus character set,https://education.ti.com/download/en/ed-tech/830D08FF31804AEAA2F03B8F5E89AD14/672891A1E98349CAB91C11B4928C253C/sdk83pguide.pdf,primary_vendor_manual,"The complete TI-83 Plus Developer Guide large- and small-font byte tables, each with readable, mixed-lossless VPUA, and raw VPUA profiles.",1,implemented
ENC-1411,TI-89 / TI-92 Plus character set,TI-89-92-PLUS-AMS-2.0 | TI-89-92-PLUS-AMS-2.0-LOSSLESS-VPUA | TI-89-92-PLUS-AMS-2.0-RAW-VPUA | TI-89-92-PLUS-AMS-2.0-VISIBLE,calculator_character_encoding,high,no,,yes,supplement,supplement:TI-89 / TI-92 Plus character set,https://education.ti.com/download/en/ed-tech/2110B5BC591D44E1AF4C28F00A6614B6/0470DB419F2144349E4032AFE3C0DD7E/8992bookeng.pdf,primary_vendor_manual,"The complete TI-89/TI-92 Plus AMS 2.0 byte table, with source-glyph, visible-control, mixed-lossless VPUA, and raw VPUA profiles.",1,implemented
ENC-1412,TIS-620,csTIS620 | ISO-8859-11 | ISO-IR-166 | TACTIS | Thai Set | tis-620-0 | tis-620-2529-0 | tis-620-2529-1 | TIS620 | TIS620-0 | TIS620.2529-1 | TIS620.2533 | TIS620.2533-0 | TIS620.2533-1,glibc_gconv_codec | gnu_fixed_codec | iana_registered_charset | iso_ir_coded_character_set | openjdk_charset | python_codec,high,yes,TIS-620,yes,iana | gnu_libiconv | glibc | openjdk | iso_ir | python,iana:MIBenum 2259 | gnu_libiconv:tis620 | glibc:TIS-620 | openjdk:TIS_620 | iso_ir:ISO-IR-166 | python:tis_620,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.gnu.org/software/libiconv/ | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets | https://itscj.ipsj.or.jp/ir/166.pdf | https://docs.python.org/3/library/codecs.html#standard-encodings,fixed_codec | glibc_current_source | openjdk_current_source | registered_historical,Thai Industrial Standards Institute (TISI) [Trin_Tantsetthi] | Thai Set,6,implemented
ENC-1413,Transcode,,ambiguous_source_profile_family | historical_information_system_encoding,high,no,,no,wikipedia_historical | supplement,wikipedia_historical:Transcode | supplement:Transcode,https://en.wikipedia.org/wiki/List_of_information_system_character_sets | https://www.bitsavers.org/pdf/ibm/datacomm/GA27-3004-2_General_Information_Binary_Synchronous_Communications_Oct70.pdf | https://www.bitsavers.org/pdf/ibm/2780/GA27-3005-3-2780_Data_Terminal_Description_Aug71.pdf,historical_inventory | primary_historical_manual_family_split,"Introduced 1967; IBM primary manuals define six-bit code units transmitted low-order-bit first. Their displayed parity column is not a seventh wire bit, and exact device profiles differ at unit 0x0C. | The 1970 general BSC manual defines a six-bit low-order-first Transcode table with U+003C at unit 0x0C; it cannot by itself define the generic family because the IBM 2780 profile differs. | The 1971 IBM 2780 manual defines a six-bit low-order-first Transcode table with U+2311 at unit 0x0C; use a source-qualified child because it conflicts with the general BSC table.",3,codec_gap
ENC-1414,Transcode (IBM 2780 GA27-3005-3),IBM-2780-SIX-BIT-TRANSCODE-1971 | IBM-2780-SIX-BIT-TRANSCODE-GA27-3005-3 | IBM-2780-TRANSCODE-1971 | IBM-GA27-3005-3-TRANSCODE,source_qualified_six_bit_telecom_encoding,high,no,,yes,supplement,supplement:Transcode (IBM 2780 GA27-3005-3),https://www.bitsavers.org/pdf/ibm/2780/GA27-3005-3-2780_Data_Terminal_Description_Aug71.pdf,primary_historical_manual_exact_profile,"The complete GA27-3005-3 IBM 2780 six-bit table; unit 0x0C maps to U+2311 SQUARE LOZENGE, and the six wire bits are transmitted low-order first.",1,implemented
ENC-1415,Transcode (IBM BSC GA27-3004-2),IBM-BSC-SIX-BIT-TRANSCODE-1970 | IBM-BSC-SIX-BIT-TRANSCODE-GA27-3004-2 | IBM-GA27-3004-2-TRANSCODE,source_qualified_six_bit_telecom_encoding,high,no,,yes,supplement,supplement:Transcode (IBM BSC GA27-3004-2),https://www.bitsavers.org/pdf/ibm/datacomm/GA27-3004-2_General_Information_Binary_Synchronous_Communications_Oct70.pdf,primary_historical_manual_exact_profile,"The complete GA27-3004-2 general Binary Synchronous Communications six-bit table; unit 0x0C maps to U+003C LESS-THAN SIGN, and the parity column is not serialized as a seventh wire bit.",1,implemented
ENC-1416,TRON,,wikidata_variablewidthcharacterencoding,medium,no,,no,wikidata,wikidata:Q7671450,https://www.wikidata.org/wiki/Q7671450,,multi-byte character encoding,1,codec_gap
ENC-1417,TRON (encoding),TRON,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 1889610,https://en.wikipedia.org/wiki/TRON_%28encoding%29,,,1,research_candidate
ENC-1418,TRS-80 character set,,wikidata_characterencoding | wikipedia_character_set_page,medium,no,,yes,wikidata | wikipedia,wikidata:Q39088123 | wikipedia:pageid 54679235,https://www.wikidata.org/wiki/Q39088123 | https://en.wikipedia.org/wiki/TRS-80_character_set,,8-bit character set,2,implemented
ENC-1419,TSCII,csTSCII,glibc_gconv_codec | iana_registered_charset,high,no,,yes,iana | glibc,iana:MIBenum 2107 | glibc:TSCII,https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://sourceware.org/glibc/manual/latest/html_node/Generic-Charset-Conversion.html,glibc_current_source,See [https://www.iana.org/assignments/charset-reg/TSCII] [Kuppuswamy_Kalyanasu],2,implemented
ENC-1420,TURKISH,,unicode_mapping_table,high,no,,yes,unicode_mappings,unicode_mappings:MICSFT/TURKISH,https://www.unicode.org/Public/MAPPINGS/VENDORS/MICSFT/MAC/TURKISH.TXT,mapping_archive,,1,implemented
ENC-1421,Turkmen character set for 8-bit codes,ISO-IR-232,iso_ir_coded_character_set,high,no,,yes,iso_ir,iso_ir:ISO-IR-232,https://itscj.ipsj.or.jp/ir/232.pdf,registered_historical,Turkmen character set for 8-bit codes,1,implemented
ENC-1422,U-PRESS,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q17190477,https://www.wikidata.org/wiki/Q17190477,,,1,codec_gap
ENC-1423,UCS Transformation Format One (UTF-1),ISO-IR-178,iso_ir_coding_system,high,no,,yes,iso_ir,iso_ir:ISO-IR-178,https://itscj.ipsj.or.jp/ir/178.pdf,registered_historical,UCS Transformation Format One (UTF-1),1,implemented
ENC-1424,UCS-2-INTERNAL,,gnu_fixed_codec,high,yes,UCS-2-INTERNAL,yes,gnu_libiconv,gnu_libiconv:ucs2internal,https://www.gnu.org/software/libiconv/,fixed_codec,,1,implemented
ENC-1425,UCS-2-SWAPPED,,gnu_fixed_codec,high,yes,UCS-2-SWAPPED,yes,gnu_libiconv,gnu_libiconv:ucs2swapped,https://www.gnu.org/software/libiconv/,fixed_codec,,1,implemented
ENC-1426,UCS-2LE,"UNICODELITTLE | UTF-16LE,version=1 | x-UTF-16LE-BOM",gnu_fixed_codec | icu_converter | openjdk_charset,high,yes,UCS-2LE,yes,gnu_libiconv | icu | openjdk,"gnu_libiconv:ucs2le | icu:UTF-16LE,version=1 | openjdk:UTF_16LE_BOM",https://www.gnu.org/software/libiconv/ | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt | https://raw.githubusercontent.com/openjdk/jdk/master/make/data/charsetmapping/charsets,fixed_codec | openjdk_current_source,,3,implemented
ENC-1427,UCS-4-INTERNAL,,gnu_fixed_codec,high,yes,UCS-4-INTERNAL,yes,gnu_libiconv,gnu_libiconv:ucs4internal,https://www.gnu.org/software/libiconv/,fixed_codec,,1,implemented
ENC-1428,UCS-4-SWAPPED,,gnu_fixed_codec,high,yes,UCS-4-SWAPPED,yes,gnu_libiconv,gnu_libiconv:ucs4swapped,https://www.gnu.org/software/libiconv/,fixed_codec,,1,implemented
ENC-1429,UCS-4BE,,gnu_fixed_codec,high,yes,UCS-4BE,yes,gnu_libiconv,gnu_libiconv:ucs4be,https://www.gnu.org/software/libiconv/,fixed_codec,,1,implemented
ENC-1430,UCS-4LE,,gnu_fixed_codec,high,yes,UCS-4LE,yes,gnu_libiconv,gnu_libiconv:ucs4le,https://www.gnu.org/software/libiconv/,fixed_codec,,1,implemented
ENC-1431,Unicode emoji variation sequence,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q125769613,https://www.wikidata.org/wiki/Q125769613,,Unicode variation sequence for the standardized coding of emoji presentation variations,1,unicode_sequence_profile
ENC-1432,Unicode variation sequence,,wikidata_characterencoding,medium,no,,no,wikidata,wikidata:Q125769522,https://www.wikidata.org/wiki/Q125769522,,"standardized encoding for Unicode character variations as an unified base character, followed by a variation selector",1,unicode_sequence_mechanism
ENC-1433,UNICODE-1-1,"csUnicode11 | UCS-2BE | UNICODEBIG | UTF-16BE,version=1",gnu_fixed_codec | iana_registered_charset | icu_converter,high,yes,UCS-2BE,yes,iana | gnu_libiconv | icu,"iana:MIBenum 1010 | gnu_libiconv:ucs2be | icu:UTF-16BE,version=1",https://www.iana.org/assignments/character-sets/character-sets.xhtml | https://www.gnu.org/software/libiconv/ | https://raw.githubusercontent.com/unicode-org/icu/main/icu4c/source/data/mappings/convrtrs.txt,fixed_codec,[RFC1641],3,implemented
ENC-1434,unicodeFFFE,CP1201 | windows-1201,microsoft_code_page,high,no,,yes,microsoft,microsoft:CP 1201,https://learn.microsoft.com/en-us/windows/win32/intl/code-page-identifiers,,"Unicode UTF-16, big endian byte order; available only to managed applications",1,implemented
ENC-1435,Unified Hangul Code,,wikipedia_character_set_page,candidate,no,,no,wikipedia,wikipedia:pageid 2997032,https://en.wikipedia.org/wiki/Unified_Hangul_Code,,,1,research_candidate
ENC-1436,UNIHAN-17.0.0-KGB3-ROW-CELL-DECIMAL-TOKEN,,unicode_property_token_mapping,high,no,,no,supplement,supplement:UNIHAN-17.0.0-KGB3-ROW-CELL-DECIMAL-TOKEN,https://www.unicode.org/Public/17.0.0/ucd/Unihan.zip,unicode_17_0_0_property_profile,"One four-decimal-digit token mapped by the provisional Unicode 17.0.0 kGB3 property; this exact snapshot has 7,236 assignments and does not claim the complete published GB 13131-1991 repertoire.",1,implemented_property_token_mapping
ENC-1437,UNIHAN-17.0.0-KGB3-ROW-CELL-GL,,unicode_property_row_cell_codec,high,no,,yes,supplement,supplement:UNIHAN-17.0.0-KGB3-ROW-CELL-GL,https://www.unicode.org/Public/17.0.0/ucd/Unihan.zip,iconvex_source_qualified_raw_gl_profile,"Source-qualified raw GL projection of the 7,236 provisional Unicode 17.0.0 kGB3 row/cell assignments; no generic GB 13131, GR/EUC, or ISO-2022 identity is claimed.",1,implemented
ENC-1438,UNIHAN-17.0.0-KMAINLANDTELEGRAPH-DECIMAL-TOKEN,,unicode_property_token_mapping,high,no,,no,supplement,supplement:UNIHAN-17.0.0-KMAINLANDTELEGRAPH-DECIMAL-TOKEN,https://www.unicode.org/Public/17.0.0/ucd/Unihan.zip,unicode_17_0_0_property,One four-decimal-digit token mapped by Unicode 17.0.0 kMainlandTelegraph; this property mapping does not define concatenated-message framing.,1,implemented_property_token_mapping
ENC-1439,UNIHAN-17.0.0-KTAIWANTELEGRAPH-DECIMAL-TOKEN-LOSSLESS-VPUA-1,,unicode_property_token_mapping,high,no,,no,supplement,supplement:UNIHAN-17.0.0-KTAIWANTELEGRAPH-DECIMAL-TOKEN-LOSSLESS-VPUA-1,https://www.unicode.org/Public/17.0.0/ucd/Unihan.zip,iconvex_lossless_vpua_property_profile,One four-decimal-digit Unicode 17.0.0 kTaiwanTelegraph token with an explicit VPUA profile preserving duplicate-token and normalization-hazard identities; this property mapping does not define concatenated-message framing.,1,implemented_property_token_mapping
ENC-1440,UNIHAN-17.0.0-KTAIWANTELEGRAPH-DECIMAL-TOKEN-READABLE,,unicode_property_token_mapping,high,no,,no,supplement,supplement:UNIHAN-17.0.0-KTAIWANTELEGRAPH-DECIMAL-TOKEN-READABLE,https://www.unicode.org/Public/17.0.0/ucd/Unihan.zip,unicode_17_0_0_property_profile,One four-decimal-digit token mapped by Unicode 17.0.0 kTaiwanTelegraph with canonical-minimum readable reverse selection; this property mapping does not define concatenated-message framing.,1,implemented_property_token_mapping
